movie_id,title,genres,movie_idx
2424,You've Got Mail (1998),Comedy|Romance,273
2425,"General, The (1998)",Crime,6917
2427,"Thin Red Line, The (1998)",Action|Drama|War,156
2428,"Faculty, The (1998)",Horror|Sci-Fi,1614
2429,Mighty Joe Young (1998),Action|Adventure|Drama|Fantasy|Thriller,3027
2430,Mighty Joe Young (1949),Adventure|Children|Drama,1782
2431,Patch Adams (1998),Comedy|Drama,2681
2432,Stepmom (1998),Drama,5836
2433,"Civil Action, A (1998)",Drama,2576
2435,Hurlyburly (1998),Drama,9377
2436,Tea with Mussolini (1999),Comedy|Drama|War,5547
2439,Affliction (1997),Drama,6450
2442,Hilary and Jackie (1998),Drama,6991
2443,Playing by Heart (1998),Drama|Romance,2469
2445,At First Sight (1999),Drama,6170
2446,In Dreams (1999),Horror|Thriller,1615
2447,Varsity Blues (1999),Comedy|Drama,4491
2448,Virus (1999),Horror|Sci-Fi,6191
2450,Howard the Duck (1986),Adventure|Comedy|Sci-Fi,157
2451,"Gate, The (1987)",Horror,8764
2453,"Boy Who Could Fly, The (1986)",Drama|Fantasy,1616
2454,"Fly, The (1958)",Horror|Mystery|Sci-Fi,2915
2455,"Fly, The (1986)",Drama|Horror|Sci-Fi|Thriller,1617
2456,"Fly II, The (1989)",Horror|Sci-Fi,4068
2457,Running Scared (1986),Action|Comedy,5435
2458,Armed and Dangerous (1986),Comedy|Crime,1618
2459,"Texas Chainsaw Massacre, The (1974)",Horror,158
2460,"Texas Chainsaw Massacre 2, The (1986)",Horror,6385
2462,Texas Chainsaw Massacre: The Next Generation (a.k.a. The Return of the Texas Chainsaw Massacre) (1994),Horror,6386
2463,Ruthless People (1986),Comedy,1619
2465,Deadly Friend (1986),Horror,1620
2467,"Name of the Rose, The (Name der Rose, Der) (1986)",Crime|Drama|Mystery|Thriller,396
2468,Jumpin' Jack Flash (1986),Action|Comedy|Romance|Thriller,1621
2469,Peggy Sue Got Married (1986),Comedy|Drama,5769
2470,Crocodile Dundee (1986),Adventure|Comedy,159
2471,Crocodile Dundee II (1988),Action|Adventure|Comedy,3291
2472,Tough Guys (1986),Comedy,7439
2473,Soul Man (1986),Comedy,5721
2474,"Color of Money, The (1986)",Drama,5306
2475,52 Pick-Up (1986),Action|Mystery|Thriller,4674
2476,Heartbreak Ridge (1986),Action|War,3028
2477,Firewalker (1986),Adventure,5722
2478,¡Three Amigos! (1986),Comedy|Western,160
2481,My Name Is Joe (1998),Drama|Romance,9441
2482,Still Crazy (1998),Comedy|Romance,7440
2483,"Day of the Beast, The (Día de la Bestia, El) (1995)",Adventure|Comedy|Thriller,8530
2485,She's All That (1999),Comedy|Romance,999
2488,Peeping Tom (1960),Drama|Horror|Thriller,7258
2490,Payback (1999),Action|Thriller,1114
2491,Simply Irresistible (1999),Comedy|Romance,1622
2492,20 Dates (1998),Comedy|Romance,161
2493,"Harmonists, The (1997)",Drama,8145
2494,"Last Days, The (1998)",Documentary,6451
2495,"Fantastic Planet, The (Planète sauvage, La) (1973)",Animation|Sci-Fi,4264
2496,Blast from the Past (1999),Comedy|Romance,1623
2497,Message in a Bottle (1999),Romance,2577
2498,My Favorite Martian (1999),Comedy|Sci-Fi,6192
2500,Jawbreaker (1999),Comedy,2578
2501,October Sky (1999),Drama,2470
2502,Office Space (1999),Comedy|Crime,162
2503,"Apple, The (Sib) (1998)",Drama,9442
2504,200 Cigarettes (1999),Comedy|Drama,2682
2505,8MM (1999),Drama|Mystery|Thriller,2579
2506,"Other Sister, The (1999)",Comedy|Drama|Romance,6596
2511,"Long Goodbye, The (1973)",Crime|Film-Noir,5061
2512,"Ballad of Narayama, The (Narayama bushiko) (1983)",Drama,9378
2513,Pet Sematary (1989),Horror,1624
2514,Pet Sematary II (1992),Comedy|Horror,5837
2515,Children of the Corn II: The Final Sacrifice (1993),Horror,5838
2516,Children of the Corn III (1994),Horror,6597
2517,Christine (1983),Horror,6193
2518,Night Shift (1982),Comedy,1625
2520,Airport (1970),Drama,7732
2521,Airport 1975 (1974),Action|Drama|Thriller,7733
2522,Airport '77 (1977),Drama,4069
2523,Rollercoaster (1977),Drama|Thriller,7734
2524,"Towering Inferno, The (1974)",Action|Adventure|Drama|Thriller,2916
2525,Alligator (1980),Action|Horror|Sci-Fi,5723
2526,Meteor (1979),Sci-Fi,5184
2527,Westworld (1973),Action|Sci-Fi|Thriller|Western,5499
2528,Logan's Run (1976),Action|Adventure|Sci-Fi,163
2529,Planet of the Apes (1968),Action|Drama|Sci-Fi,164
2530,Beneath the Planet of the Apes (1970),Action|Sci-Fi,2152
2531,Battle for the Planet of the Apes (1973),Action|Sci-Fi,5121
2532,Conquest of the Planet of the Apes (1972),Action|Sci-Fi,2153
2533,Escape from the Planet of the Apes (1971),Action|Sci-Fi,2917
2534,Avalanche (1978),Action,5436
2535,Earthquake (1974),Action|Drama|Thriller,5724
2537,Beyond the Poseidon Adventure (1979),Adventure,5725
2538,Dancemaker (1998),Documentary,8889
2539,Analyze This (1999),Comedy,1626
2540,"Corruptor, The (1999)",Action|Crime|Drama|Thriller,7712
2541,Cruel Intentions (1999),Drama,1009
2542,"Lock, Stock & Two Smoking Barrels (1998)",Comedy|Crime|Thriller,165
2544,"School of Flesh, The (École de la chair, L') (1998)",Drama|Romance,9379
2546,"Deep End of the Ocean, The (1999)",Drama,7241
2548,"Rage: Carrie 2, The (1999)",Horror,1627
2549,Wing Commander (1999),Action|Sci-Fi,6452
2550,"Haunting, The (1963)",Horror|Thriller,1628
2551,Dead Ringers (1988),Drama|Horror|Thriller,4221
2552,My Boyfriend's Back (1993),Comedy,7441
2553,Village of the Damned (1960),Horror|Sci-Fi|Thriller,2758
2554,Children of the Damned (1963),Horror|Sci-Fi|Thriller,2918
2555,Baby Geniuses (1999),Comedy,1629
2557,I Stand Alone (Seul contre tous) (1998),Drama|Thriller,5511
2558,Forces of Nature (1999),Comedy|Romance,1630
2559,"King and I, The (1999)",Animation|Children,6598
2560,Ravenous (1999),Horror|Thriller,3292
2561,True Crime (1999),Crime|Thriller,4903
2563,Dangerous Beauty (1998),Drama,5307
2565,"King and I, The (1956)",Drama|Musical|Romance,1783
2566,Doug's 1st Movie (1999),Animation|Children,6000
2567,EDtv (1999),Comedy,3293
2568,"Mod Squad, The (1999)",Action|Crime,2580
2570,"Walk on the Moon, A (1999)",Drama|Romance,7442
2571,"Matrix, The (1999)",Action|Sci-Fi|Thriller,166
2572,10 Things I Hate About You (1999),Comedy|Romance,1000
2573,Tango (1998),Drama|Musical,8734
2574,"Out-of-Towners, The (1999)",Comedy,2581
2575,"Dreamlife of Angels, The (Vie rêvée des anges, La) (1998)",Drama,5564
2577,Metroland (1997),Comedy|Drama,9380
2579,Following (1998),Crime|Mystery|Thriller,2092
2580,Go (1999),Comedy|Crime,167
2581,Never Been Kissed (1999),Comedy|Romance,1001
2582,Twin Dragons (Shuang long hui) (1992),Action|Comedy,4888
2583,Cookie's Fortune (1999),Comedy|Drama,397
2585,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar) (1998)",Drama|Romance,4465
2586,Goodbye Lover (1999),Comedy|Crime|Thriller,8998
2587,Life (1999),Comedy|Crime|Drama,2919
2589,Friends & Lovers (1999),Comedy|Drama|Romance,8923
2590,Hideous Kinky (1998),Drama,4904
2593,"Monster, The (Mostro, Il) (1994)",Comedy,6179
2594,Open Your Eyes (Abre los ojos) (1997),Drama|Romance|Sci-Fi|Thriller,3548
2596,SLC Punk! (1998),Comedy|Drama,168
2597,Lost & Found (1999),Comedy|Romance,8765
2598,Pushing Tin (1999),Comedy,2582
2599,Election (1999),Comedy,398
2600,eXistenZ (1999),Action|Sci-Fi|Thriller,4153
2605,Entrapment (1999),Crime|Thriller,1631
2606,Idle Hands (1999),Comedy|Horror,1632
2607,Get Real (1998),Drama|Romance,5308
2609,"King of Masks, The (Bian Lian) (1996)",Drama,9381
2611,"Winslow Boy, The (1999)",Drama,8186
2612,Mildred Pierce (1945),Drama|Film-Noir,8187
2613,Night of the Comet (1984),Comedy|Horror|Sci-Fi,2920
2614,Chopping Mall (a.k.a. Killbots) (1986),Action|Horror|Sci-Fi,1633
2615,My Science Project (1985),Adventure|Sci-Fi,2921
2616,Dick Tracy (1990),Action|Crime,169
2617,"Mummy, The (1999)",Action|Adventure|Comedy|Fantasy|Horror|Thriller,170
2618,"Castle, The (1997)",Comedy,2186
2620,This Is My Father (1998),Drama|Romance,9382
2622,William Shakespeare's A Midsummer Night's Dream (1999),Comedy|Fantasy,1634
2623,Trippin' (1999),Comedy,8890
2624,After Life (Wandafuru raifu) (1998),Drama|Fantasy,6321
2625,Black Mask (Hak hap) (1996),Action|Adventure|Crime|Sci-Fi|Thriller,4070
2628,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi,171
2629,"Love Letter, The (1999)",Comedy|Romance,8891
2630,Besieged (a.k.a. L' Assedio) (1998),Drama,6180
2632,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie) (1965)",Adventure|Drama|Mystery,7259
2633,"Mummy, The (1932)",Horror|Romance,5830
2634,"Mummy, The (1959)",Horror,2922
2639,Mommie Dearest (1981),Drama,6599
2640,Superman (1978),Action|Adventure|Sci-Fi,172
2641,Superman II (1980),Action|Sci-Fi,173
2642,Superman III (1983),Action|Adventure|Sci-Fi,1635
2643,Superman IV: The Quest for Peace (1987),Action|Adventure|Sci-Fi,1636
2644,Dracula (1931),Horror,174
2648,Frankenstein (1931),Drama|Horror|Sci-Fi,175
2651,Frankenstein Meets the Wolf Man (1943),Horror,4071
2652,"Curse of Frankenstein, The (1957)",Horror,8188
2654,"Wolf Man, The (1941)",Drama|Fantasy|Horror,176
2655,Howling II: Your Sister Is a Werewolf (1985),Horror,8883
2656,Tarantula (1955),Horror|Sci-Fi,7126
2657,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi,177
2659,It Came from Hollywood (1982),Comedy|Documentary,3609
2660,"Thing from Another World, The (1951)",Horror|Sci-Fi,6453
2661,It Came from Outer Space (1953),Sci-Fi,2923
2662,"War of the Worlds, The (1953)",Action|Drama|Sci-Fi,3294
2664,Invasion of the Body Snatchers (1956),Horror|Sci-Fi|Thriller,2924
2665,Earth vs. the Flying Saucers (1956),Sci-Fi,7684
2668,Swamp Thing (1982),Horror|Sci-Fi,1637
2669,Pork Chop Hill (1959),War,7242
2670,Run Silent Run Deep (1958),War,5577
2671,Notting Hill (1999),Comedy|Romance,731
2672,"Thirteenth Floor, The (1999)",Drama|Sci-Fi|Thriller,1638
2674,"Loss of Sexual Innocence, The (1999)",Drama|Fantasy,5578
2676,Instinct (1999),Drama|Thriller,6981
2677,Buena Vista Social Club (1999),Documentary|Musical,8081
2681,Free Enterprise (1998),Comedy|Romance|Sci-Fi,3029
2682,Limbo (1999),Drama,4905
2683,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy,399
2686,"Red Violin, The (Violon rouge, Le) (1998)",Drama|Mystery,2093
2687,Tarzan (1999),Adventure|Animation|Children|Drama,1639
2688,"General's Daughter, The (1999)",Crime|Drama|Mystery|Thriller,732
2690,"Ideal Husband, An (1999)",Comedy|Romance,2471
2691,"Legend of 1900, The (a.k.a. The Legend of the Pianist on the Ocean) (Leggenda del pianista sull'oceano) (1998)",Drama,5309
2692,Run Lola Run (Lola rennt) (1998),Action|Crime,178
2693,Trekkies (1997),Documentary,7735
2694,Big Daddy (1999),Comedy,1002
2695,"Boys, The (1998)",Drama,7070
2696,"Dinner Game, The (Dîner de cons, Le) (1998)",Comedy,5310
2697,My Son the Fanatic (1997),Comedy|Drama|Romance,8189
2698,Zone 39 (1997),Sci-Fi,8999
2699,Arachnophobia (1990),Comedy|Horror,1640
2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,179
2701,Wild Wild West (1999),Action|Comedy|Sci-Fi|Western,733
2702,Summer of Sam (1999),Drama,2583
2706,American Pie (1999),Comedy|Romance,1178
2707,Arlington Road (1999),Thriller,1115
2708,"Autumn Tale, An (Conte d'automne) (1998)",Romance,7379
2709,Muppets From Space (1999),Children|Comedy,1641
2710,"Blair Witch Project, The (1999)",Drama|Horror|Thriller,1642
2712,Eyes Wide Shut (1999),Drama|Mystery|Thriller,400
2713,Lake Placid (1999),Horror|Thriller,2584
2716,Ghostbusters (a.k.a. Ghost Busters) (1984),Action|Comedy|Sci-Fi,180
2717,Ghostbusters II (1989),Comedy|Fantasy|Sci-Fi,734
2718,Drop Dead Gorgeous (1999),Comedy,2683
2719,"Haunting, The (1999)",Horror|Thriller,1643
2720,Inspector Gadget (1999),Action|Adventure|Children|Comedy,1644
2722,Deep Blue Sea (1999),Action|Horror|Sci-Fi|Thriller,1645
2723,Mystery Men (1999),Action|Comedy|Fantasy,1116
2724,Runaway Bride (1999),Comedy|Romance,1864
2725,Twin Falls Idaho (1999),Drama,9383
2726,"Killing, The (1956)",Crime|Film-Noir,2094
2727,Killer's Kiss (1955),Crime|Film-Noir,9384
2728,Spartacus (1960),Action|Drama|Romance|War,3295
2729,Lolita (1962),Drama|Romance,4843
2730,Barry Lyndon (1975),Drama|Romance|War,2095
2731,"400 Blows, The (Les quatre cents coups) (1959)",Crime|Drama,2684
2732,Jules and Jim (Jules et Jim) (1961),Drama|Romance,2759
2733,Vibes (1988),Adventure|Comedy|Romance,1646
2734,"Mosquito Coast, The (1986)",Adventure|Drama|Thriller,5062
2735,"Golden Child, The (1986)",Action|Adventure|Comedy|Fantasy|Mystery,2488
2736,Brighton Beach Memoirs (1986),Comedy,6488
2737,Assassination (1987),Action|Drama|Thriller,9555
2738,Crimes of the Heart (1986),Comedy|Drama,8914
2739,"Color Purple, The (1985)",Drama,3067
2740,"Kindred, The (1986)",Horror|Sci-Fi,8884
2741,No Mercy (1986),Action|Crime|Thriller,5726
2742,Ménage (Tenue de soirée) (1986),Comedy|Drama,8703
2743,Native Son (1986),Drama,8190
2744,Otello (1986),Drama,5565
2745,"Mission, The (1986)",Drama,5122
2746,Little Shop of Horrors (1986),Comedy|Horror|Musical,1647
2747,"Little Shop of Horrors, The (1960)",Comedy|Horror,5825
2748,Allan Quatermain and the Lost City of Gold (1987),Action|Adventure|Comedy,5123
2749,"Morning After, The (1986)",Drama|Mystery,4675
2750,Radio Days (1987),Comedy|Drama,5063
2751,From the Hip (1987),Comedy|Drama,7443
2752,Outrageous Fortune (1987),Comedy|Mystery,2925
2754,Deadtime Stories (1987),Horror,1648
2757,Frances (1982),Drama,8191
2759,Dick (1999),Comedy,3030
2761,"Iron Giant, The (1999)",Adventure|Animation|Children|Drama|Sci-Fi,181
2762,"Sixth Sense, The (1999)",Drama|Horror|Mystery,401
2763,"Thomas Crown Affair, The (1999)",Action|Mystery,402
2764,"Thomas Crown Affair, The (1968)",Crime|Drama|Romance|Thriller,4676
2765,"Acid House, The (1998)",Comedy|Drama,5311
2766,"Adventures of Sebastian Cole, The (1998)",Comedy|Drama,6146
2769,"Yards, The (2000)",Crime|Drama,5124
2770,Bowfinger (1999),Comedy,403
2771,Brokedown Palace (1999),Drama,2585
2772,Detroit Rock City (1999),Comedy,4695
2774,Better Than Chocolate (1999),Comedy|Romance,8948
2775,Head On (1998),Drama,4906
2779,Heaven Can Wait (1978),Comedy,5064
2782,Pit and the Pendulum (1961),Horror,4072
2784,"Masque of the Red Death, The (1964)",Horror,4073
2786,Haunted Honeymoon (1986),Comedy,5727
2787,Cat's Eye (1985),Horror,6600
2788,Monty Python's And Now for Something Completely Different (1971),Comedy,1649
2789,Damien: Omen II (1978),Horror,5125
2790,"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",Horror|Thriller,4074
2791,Airplane! (1980),Comedy,404
2792,Airplane II: The Sequel (1982),Comedy,3605
2793,"American Werewolf in Paris, An (1997)",Comedy|Horror|Romance|Thriller,1650
2794,European Vacation (aka National Lampoon's European Vacation) (1985),Adventure|Comedy|Romance,2489
2795,National Lampoon's Vacation (1983),Comedy,2586
2796,Funny Farm (1988),Comedy,2587
2797,Big (1988),Comedy|Drama|Fantasy|Romance,182
2798,Problem Child (1990),Children|Comedy,4864
2799,Problem Child 2 (1991),Comedy,5493
2800,Little Nemo: Adventures in Slumberland (1992),Adventure|Animation|Children|Drama|Fantasy,9341
2801,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),Drama|Romance,8192
2802,Tequila Sunrise (1988),Action|Drama|Romance|Thriller,1651
2803,"Pelican Brief, The (1993)",Crime|Drama|Mystery|Romance|Thriller,3296
2804,"Christmas Story, A (1983)",Children|Comedy,1652
2805,Mickey Blue Eyes (1999),Comedy|Romance,2588
2806,Teaching Mrs. Tingle (1999),Comedy|Thriller,1653
2807,Universal Soldier: The Return (1999),Action|Sci-Fi,7668
2808,Universal Soldier (1992),Action|Sci-Fi,1654
2810,Perfect Blue (1997),Animation|Horror|Mystery|Thriller,5512
2812,In Too Deep (1999),Action|Thriller,6174
2813,"Source, The (1999)",Documentary,9385
2815,Iron Eagle (1986),Action|War,5579
2816,Iron Eagle II (1988),Action|War,5728
2817,Aces: Iron Eagle III (1992),Action,4075
2818,Iron Eagle IV (1995),Action|War,5126
2819,Three Days of the Condor (3 Days of the Condor) (1975),Drama|Mystery|Romance|Thriller,4907
2820,Hamlet (1964),Drama,8757
2822,Medicine Man (1992),Adventure|Romance,1655
2824,On the Ropes (1999),Documentary|Drama,6322
2826,"13th Warrior, The (1999)",Action|Adventure|Fantasy,183
2827,"Astronaut's Wife, The (1999)",Horror|Sci-Fi|Thriller,2589
2828,Dudley Do-Right (1999),Children|Comedy,6463
2829,"Muse, The (1999)",Comedy,6181
2835,Chill Factor (1999),Action|Adventure|Comedy|Thriller,7444
2836,Outside Providence (1999),Comedy,1656
2837,Bedrooms & Hallways (1998),Comedy|Romance,4222
2839,West Beirut (West Beyrouth) (1998),Drama,8072
2840,Stigmata (1999),Drama|Thriller,1657
2841,Stir of Echoes (1999),Horror|Mystery|Thriller,2187
2843,"Black Cat, White Cat (Crna macka, beli macor) (1998)",Comedy|Romance,405
2844,"Minus Man, The (1999)",Drama|Mystery,4677
2846,"Adventures of Milo and Otis, The (Koneko monogatari) (1986)",Adventure|Children|Comedy|Drama,6194
2847,Only Angels Have Wings (1939),Adventure|Drama|Romance,5200
2848,"Othello (Tragedy of Othello: The Moor of Venice, The) (1952)",Drama,6918
2851,Saturn 3 (1980),Adventure|Sci-Fi|Thriller,274
2852,"Soldier's Story, A (1984)",Drama,6387
2856,I Saw What You Did (1965),Thriller,7243
2857,Yellow Submarine (1968),Adventure|Animation|Comedy|Fantasy|Musical,1658
2858,American Beauty (1999),Drama|Romance,184
2859,Stop Making Sense (1984),Documentary|Musical,6147
2860,Blue Streak (1999),Comedy,1659
2861,For Love of the Game (1999),Comedy|Drama,2590
2862,Caligula (1979),Drama,8766
2863,"Hard Day's Night, A (1964)",Adventure|Comedy|Musical,5065
2865,Sugar Town (1999),Comedy,9386
2866,"Buddy Holly Story, The (1978)",Drama,6388
2867,Fright Night (1985),Comedy|Horror|Thriller,1660
2868,Fright Night Part II (1988),Horror,4076
2870,Barefoot in the Park (1967),Comedy,1661
2871,Deliverance (1972),Adventure|Drama|Thriller,2591
2872,Excalibur (1981),Adventure|Fantasy,185
2874,"Pajama Game, The (1957)",Comedy|Musical|Romance,406
2875,Sommersby (1993),Drama|Mystery|Romance,2472
2876,Thumbelina (1994),Animation|Children|Fantasy,2154
2877,Tommy (1975),Musical,838
2878,Hell Night (1981),Horror,8624
2879,Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak) (1991),Action|Adventure|Comedy,5042
2880,Armour of God (Long xiong hu di) (1987),Action|Adventure|Comedy,5043
2881,Double Jeopardy (1999),Action|Crime|Drama|Thriller,3297
2882,Jakob the Liar (1999),Drama,6908
2883,Mumford (1999),Comedy|Drama,1662
2884,Dog Park (1998),Comedy|Romance,7445
2885,Guinevere (1999),Drama|Romance,9387
2886,"Adventures of Elmo in Grouchland, The (1999)",Children|Comedy,2155
2887,Simon Sez (1999),Action|Comedy,7736
2888,Drive Me Crazy (1999),Comedy|Romance,1663
2889,"Mystery, Alaska (1999)",Comedy|Drama,4908
2890,Three Kings (1999),Action|Adventure|Comedy|Drama|War,2592
2891,"Happy, Texas (1999)",Comedy,7446
2892,New Rose Hotel (1998),Action|Drama,9388
2893,Plunkett & MaCleane (1999),Action|Adventure|Drama,7447
2894,Romance (1999),Drama|Romance,6919
2896,Alvarez Kelly (1966),Western,6718
2897,And the Ship Sails On (E la nave va) (1983),Comedy|War,9443
2898,"Dark Half, The (1993)",Horror|Mystery,1664
2899,Gulliver's Travels (1939),Adventure|Animation|Children,186
2900,Monkey Shines (1988),Horror|Sci-Fi,1665
2901,Phantasm (1979),Horror|Sci-Fi,839
2902,Psycho II (1983),Horror|Mystery|Thriller,6389
2903,Psycho III (1986),Horror|Thriller,6390
2905,Sanjuro (Tsubaki Sanjûrô) (1962),Action|Adventure|Drama,3173
2906,Random Hearts (1999),Drama|Romance,2593
2907,Superstar (1999),Comedy,6137
2908,Boys Don't Cry (1999),Drama,2188
2912,"Limey, The (1999)",Crime|Drama|Thriller,2096
2915,Risky Business (1983),Comedy,1666
2916,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller,187
2917,Body Heat (1981),Crime|Thriller,3031
2918,Ferris Bueller's Day Off (1986),Comedy,1179
2919,"Year of Living Dangerously, The (1982)",Drama|Romance|War,6016
2921,High Plains Drifter (1973),Western,407
2922,Hang 'Em High (1968),Crime|Drama|Western,3032
2924,Drunken Master (Jui kuen) (1978),Action|Comedy,4889
2925,"Conformist, The (Conformista, Il) (1970)",Drama,2760
2926,Hairspray (1988),Comedy|Drama,408
2927,Brief Encounter (1946),Drama|Romance,8193
2928,"Razor's Edge, The (1984)",Drama,7448
2929,Reds (1981),Drama|Romance,8194
2930,Return with Honor (1998),Documentary,8195
2931,Time of the Gypsies (Dom za vesanje) (1989),Comedy|Crime|Drama|Fantasy,4265
2932,Days of Heaven (1978),Drama,6454
2935,"Lady Eve, The (1941)",Comedy|Romance,3033
2936,Sullivan's Travels (1941),Adventure|Comedy|Romance,1667
2937,"Palm Beach Story, The (1942)",Comedy,6323
2940,Gilda (1946),Drama|Film-Noir|Mystery|Romance,4879
2941,South Pacific (1958),Musical|Romance|War,1784
2942,Flashdance (1983),Drama|Romance,2712
2943,Indochine (1992),Drama|Romance,2473
2944,"Dirty Dozen, The (1967)",Action|Drama|War,188
2946,Help! (1965),Comedy|Musical,5066
2947,Goldfinger (1964),Action|Adventure|Thriller,189
2948,From Russia with Love (1963),Action|Adventure|Thriller,190
2949,Dr. No (1962),Action|Adventure|Thriller,191
2950,"Blue Lagoon, The (1980)",Adventure|Drama|Romance,3298
2951,"Fistful of Dollars, A (Per un pugno di dollari) (1964)",Action|Western,1180
2952,Sydney (Hard Eight) (1996),Crime|Drama|Thriller,2189
2953,Home Alone 2: Lost in New York (1992),Children|Comedy,1181
2956,Someone to Watch Over Me (1987),Action|Crime|Thriller,3229
2959,Fight Club (1999),Action|Crime|Drama|Thriller,192
2961,"Story of Us, The (1999)",Comedy|Drama,3034
2962,Fever Pitch (1997),Comedy|Romance,6601
2964,Julien Donkey-Boy (1999),Drama,6324
2965,"Omega Code, The (1999)",Action,8898
2966,"Straight Story, The (1999)",Adventure|Drama,3230
2967,"Bad Seed, The (1956)",Drama|Thriller,5548
2968,Time Bandits (1981),Adventure|Comedy|Fantasy|Sci-Fi,1668
2969,"Man and a Woman, A (Un homme et une femme) (1966)",Drama|Romance,4678
2970,Fitzcarraldo (1982),Adventure|Drama,5067
2971,All That Jazz (1979),Drama|Fantasy|Musical,5312
2972,Red Sorghum (Hong gao liang) (1987),Drama|War,9389
2973,Crimes and Misdemeanors (1989),Comedy|Crime|Drama,409
2974,Bats (1999),Horror|Thriller,6195
2975,"Best Man, The (1999)",Comedy|Drama,6982
2976,Bringing Out the Dead (1999),Drama,5313
2977,Crazy in Alabama (1999),Comedy|Drama,5127
2978,Three to Tango (1999),Comedy|Romance,2926
2979,Body Shots (1999),Drama,7449
2982,"Guardian, The (1990)",Horror|Thriller,8885
2983,"Ipcress File, The (1965)",Thriller,5604
2984,On Any Sunday (1971),Documentary,5839
2985,RoboCop (1987),Action|Crime|Drama|Sci-Fi|Thriller,193
2986,RoboCop 2 (1990),Action|Crime|Sci-Fi|Thriller,5128
2987,Who Framed Roger Rabbit? (1988),Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery,194
2988,Melvin and Howard (1980),Drama,6455
2989,For Your Eyes Only (1981),Action|Adventure|Thriller,1865
2990,Licence to Kill (1989),Action|Adventure|Thriller,1866
2991,Live and Let Die (1973),Action|Adventure|Thriller,195
2992,Rawhead Rex (1986),Horror|Thriller,4077
2993,Thunderball (1965),Action|Adventure|Thriller,196
2995,House on Haunted Hill (1999),Horror|Thriller,1669
2996,Music of the Heart (1999),Drama,4909
2997,Being John Malkovich (1999),Comedy|Drama|Fantasy,197
3000,Princess Mononoke (Mononoke-hime) (1997),Action|Adventure|Animation|Drama|Fantasy,1117
3002,My Best Fiend (Mein liebster Feind) (1999),Documentary,9390
3003,Train of Life (Train de vie) (1998),Comedy|Drama|Romance|War,5314
3004,"Bachelor, The (1999)",Comedy|Romance,2685
3005,"Bone Collector, The (1999)",Thriller,1670
3006,"Insider, The (1999)",Drama|Thriller,2040
3007,American Movie (1999),Documentary,6456
3008,Last Night (1998),Drama|Sci-Fi,7450
3010,Rosetta (1999),Drama,9444
3011,"They Shoot Horses, Don't They? (1969)",Drama,4910
3013,Bride of Re-Animator (1990),Comedy|Horror,4078
3014,Bustin' Loose (1981),Comedy,5729
3015,Coma (1978),Thriller,6391
3016,Creepshow (1982),Horror,1671
3017,Creepshow 2 (1987),Horror,1672
3018,Re-Animator (1985),Comedy|Horror|Sci-Fi,4079
3019,Drugstore Cowboy (1989),Crime|Drama,2502
3020,Falling Down (1993),Action|Drama,2190
3021,"Funhouse, The (1981)",Horror,8886
3022,"General, The (1926)",Comedy|War,1118
3024,Piranha (1978),Horror|Sci-Fi,275
3028,"Taming of the Shrew, The (1967)",Comedy,5068
3029,Nighthawks (1981),Action|Drama,3231
3030,Yojimbo (1961),Action|Adventure,2097
3031,Repossessed (1990),Comedy,1673
3032,"Omega Man, The (1971)",Action|Drama|Sci-Fi|Thriller,1674
3033,Spaceballs (1987),Comedy|Sci-Fi,198
3034,Robin Hood (1973),Adventure|Animation|Children|Comedy|Musical,199
3035,Mister Roberts (1955),Comedy|Drama|War,1675
3036,"Quest for Fire (Guerre du feu, La) (1981)",Adventure|Drama,5605
3037,Little Big Man (1970),Western,2156
3038,"Face in the Crowd, A (1957)",Drama,6325
3039,Trading Places (1983),Comedy,1141
3040,Meatballs (1979),Comedy,1676
3041,Meatballs Part II (1984),Comedy,3174
3042,Meatballs III (1987),Comedy,5831
3043,Meatballs 4 (1992),Comedy,6489
3044,Dead Again (1991),Mystery|Romance|Thriller,410
3045,Peter's Friends (1992),Comedy|Drama,3035
3046,"Incredibly True Adventure of Two Girls in Love, The (1995)",Comedy|Romance,6326
3048,Under the Rainbow (1981),Comedy,1677
3051,Anywhere But Here (1999),Comedy|Drama,6602
3052,Dogma (1999),Adventure|Comedy|Fantasy,200
3053,"Messenger: The Story of Joan of Arc, The (1999)",Drama|War,201
3054,Pokémon: The First Movie (1998),Adventure|Animation|Children|Fantasy|Sci-Fi,5745
3055,Felicia's Journey (1999),Thriller,4911
3056,Oxygen (1999),Crime|Drama|Thriller,1678
3057,Where's Marlowe? (1998),Comedy,7737
3060,"Commitments, The (1991)",Comedy|Drama|Musical,411
3061,Holiday Inn (1942),Comedy|Musical,3735
3062,"Longest Day, The (1962)",Action|Drama|War,202
